coll_date,w_name,w_type,common_name,sex,f_length,t_length,weight,maturity,age,hg,year
2020-09-30,Sturgeon Lake,Lake,Walleye,Male,380.0,403.0,0.59,Mature,8.0,0.193,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Male,390.0,420.0,0.67,Mature,16.0,0.407,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,410.0,436.0,0.84,Mature,6.0,0.127,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,430.0,456.0,0.94,Mature,7.0,0.139,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Male,400.0,430.0,0.795,Mature,9.0,0.17,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,398.0,422.0,0.72,Mature,9.0,0.146,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,405.0,431.0,0.73,Mature,6.0,0.09,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,440.0,462.0,0.91,Mature,8.0,0.201,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,420.0,445.0,0.79,Mature,7.0,0.142,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,327.0,353.0,0.86,Mature,7.0,0.129,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,431.0,455.0,0.97,Mature,9.0,0.215,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Male,426.0,457.0,0.87,Mature,16.0,0.296,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,456.0,483.0,1.11,Mature,13.0,0.232,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Female,390.0,416.0,0.72,Mature,6.0,0.109,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Male,410.0,435.0,0.795,Mature,9.0,0.148,2020
2020-09-30,Sturgeon Lake,Lake,Walleye,Male,383.0,403.0,0.625,Mature,7.0,0.154,2020
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,446.0,0.83,Unknown,,0.142,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,405.0,0.56,Unknown,,0.16,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Male,,423.0,0.6,Unknown,,0.093,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,414.0,0.59,Unknown,,0.165,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Male,,434.0,0.78,Unknown,,0.202,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,418.0,0.63,Unknown,,0.146,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,390.0,0.56,Unknown,,0.174,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Male,,396.0,0.59,Unknown,,0.131,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,423.0,0.71,Unknown,,0.219,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Male,,450.0,0.86,Unknown,,0.096,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,416.0,0.58,Unknown,,0.069,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Male,,407.0,0.6,Unknown,,0.099,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Male,,414.0,0.69,Unknown,,0.113,2012
2012-08-23,Sylvan Lake,Lake,Lake Whitefish,Female,,376.0,0.53,Unknown,,0.099,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Female,,340.0,0.564,Unknown,,0.132,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Female,,400.0,0.63,Unknown,,0.029,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Female,,340.0,0.554,Unknown,,0.108,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Female,,330.0,0.484,Unknown,,0.081,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Female,,350.0,0.524,Unknown,,0.104,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Female,,360.0,0.466,Unknown,,0.041,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Unknown,,350.0,0.444,Unknown,,0.097,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Male,,360.0,0.532,Unknown,,0.075,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Unknown,,360.0,0.468,Unknown,,0.05,2012
2012-09-23,Sylvan Lake,Lake,Lake Whitefish,Male,,350.0,0.544,Unknown,,0.085,2012
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,351.0,396.0,0.524,Mature,21.0,0.063,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,380.0,435.0,0.737,Mature,14.0,0.098,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,359.0,402.0,0.66,Mature,15.0,0.051,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,379.0,434.0,0.702,Mature,15.0,0.108,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,359.0,409.0,0.632,Mature,,0.08,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,360.0,410.0,0.666,Mature,14.0,0.085,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,356.0,400.0,0.588,Mature,21.0,0.113,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,370.0,418.0,0.792,Mature,15.0,0.103,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,358.0,404.0,0.646,Mature,15.0,0.122,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,358.0,404.0,0.62,Mature,20.0,0.032,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,333.0,379.0,0.557,Mature,25.0,0.148,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,351.0,400.0,0.558,Mature,23.0,0.066,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,342.0,390.0,0.537,Mature,23.0,0.112,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,327.0,370.0,0.572,Mature,20.0,0.06,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,354.0,398.0,0.57,Mature,24.0,0.037,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,375.0,427.0,0.832,Mature,8.0,0.088,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Female,357.0,403.0,0.648,Mature,20.0,0.093,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,372.0,425.0,0.739,Mature,15.0,0.121,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,358.0,406.0,0.669,Mature,15.0,0.096,2020
2020-10-01,Sylvan Lake,Lake,Lake Whitefish,Male,353.0,400.0,0.73,Mature,5.0,0.053,2020
2012-08-23,Sylvan Lake,Lake,Northern Pike,Male,,725.0,3.15,Unknown,,1.13,2012
2012-08-23,Sylvan Lake,Lake,Northern Pike,Male,,878.0,4.68,Unknown,,0.4,2012
2012-08-23,Sylvan Lake,Lake,Northern Pike,Male,,1020.0,5.97,Unknown,,0.416,2012
2020-10-01,Sylvan Lake,Lake,Northern Pike,Female,1010.0,1051.0,10.5,Mature,11.0,1.181,2020
2020-10-01,Sylvan Lake,Lake,Northern Pike,Female,920.0,966.0,6.878,Mature,8.0,0.661,2020
2020-10-01,Sylvan Lake,Lake,Northern Pike,Female,1037.0,1080.0,10.02,Mature,12.0,1.23,2020
2020-10-01,Sylvan Lake,Lake,Northern Pike,Female,940.0,990.0,7.261,Mature,6.0,0.595,2020
2020-10-01,Sylvan Lake,Lake,Northern Pike,Female,805.0,855.0,4.702,Mature,6.0,0.282,2020
2020-10-02,Sylvan Lake,Lake,Northern Pike,Female,840.0,880.0,6.063,Mature,5.0,0.485,2020
2020-10-02,Sylvan Lake,Lake,Northern Pike,Female,850.0,903.0,5.282,Mature,5.0,0.635,2020
2020-10-02,Sylvan Lake,Lake,Northern Pike,Male,795.0,838.0,4.551,Mature,6.0,1.295,2020
2020-10-02,Sylvan Lake,Lake,Northern Pike,Female,991.0,1033.0,8.828,Mature,12.0,0.586,2020
2020-10-02,Sylvan Lake,Lake,Northern Pike,Male,772.0,816.0,4.569,Mature,6.0,0.772,2020
2012-08-23,Sylvan Lake,Lake,Walleye,Female,,484.0,0.89,Unknown,,0.348,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Male,,366.0,0.44,Unknown,,0.147,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Male,,345.0,0.4,Unknown,,0.123,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Male,,337.0,0.34,Unknown,,0.117,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Female,,446.0,0.8,Unknown,,0.257,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Male,,357.0,0.41,Unknown,,0.17,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Female,,396.0,0.63,Unknown,,0.235,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Male,,327.0,0.33,Unknown,,0.157,2012
2012-08-23,Sylvan Lake,Lake,Walleye,Female,,369.0,0.46,Unknown,,0.124,2012
2012-09-23,Sylvan Lake,Lake,Walleye,Unknown,,320.0,0.38,Unknown,,0.129,2012
2012-09-23,Sylvan Lake,Lake,Walleye,Unknown,,310.0,0.332,Unknown,,0.173,2012
2012-09-23,Sylvan Lake,Lake,Walleye,Unknown,,330.0,0.416,Unknown,,0.105,2012
2012-09-23,Sylvan Lake,Lake,Walleye,Unknown,,280.0,0.38,Unknown,,0.171,2012
2012-09-23,Sylvan Lake,Lake,Walleye,Female,,560.0,2.108,Unknown,,0.64,2012
2012-09-23,Sylvan Lake,Lake,Walleye,Unknown,,330.0,0.44,Unknown,,0.123,2012
2020-10-01,Sylvan Lake,Lake,Walleye,Female,426.0,448.0,0.795,Mature,14.0,0.295,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,426.0,447.0,0.827,Mature,14.0,0.3,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,373.0,396.0,0.644,Mature,5.0,0.129,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,362.0,385.0,0.574,Mature,5.0,0.149,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,457.0,480.0,1.071,Mature,14.0,0.374,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,405.0,426.0,0.704,Mature,13.0,0.477,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,430.0,454.0,0.796,Mature,13.0,0.305,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,398.0,424.0,0.673,Mature,11.0,0.319,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,372.0,391.0,0.61,Mature,5.0,0.131,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,344.0,365.0,0.531,Mature,5.0,0.114,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,356.0,380.0,0.607,Mature,5.0,0.11,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,372.0,394.0,0.561,Immature,5.0,0.157,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,490.0,516.0,1.22,Mature,14.0,0.312,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,376.0,402.0,0.68,Mature,8.0,0.282,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,406.0,432.0,0.686,Mature,13.0,0.343,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,405.0,425.0,0.735,Mature,7.0,0.202,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,425.0,452.0,0.749,Mature,14.0,0.344,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,427.0,450.0,0.813,Mature,12.0,0.26,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,373.0,395.0,0.578,Immature,5.0,0.119,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Male,373.0,394.0,0.541,Mature,13.0,0.301,2020
2020-10-01,Sylvan Lake,Lake,Walleye,Female,660.0,683.0,3.496,Mature,14.0,0.686,2020
2019-09-24,Touchwood Lake,Lake,Lake Whitefish,Female,451.0,507.0,1.333,Mature,,0.057,2019
2019-09-24,Touchwood Lake,Lake,Lake Whitefish,Female,404.0,456.0,0.814,Immature,,0.062,2019
2019-09-24,Touchwood Lake,Lake,Lake Whitefish,Male,465.0,528.0,1.337,Mature,,0.09,2019
2019-09-24,Touchwood Lake,Lake,Lake Whitefish,Male,489.0,552.0,1.773,Mature,,0.077,2019
2019-09-25,Touchwood Lake,Lake,Lake Whitefish,Female,426.0,484.0,1.085,Mature,,0.052,2019
2019-09-25,Touchwood Lake,Lake,Lake Whitefish,Male,445.0,500.0,1.203,Mature,,0.054,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,710.0,753.0,2.55,Mature,,0.875,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,747.0,782.0,3.414,Mature,,0.858,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,863.0,907.0,4.8,Mature,,0.648,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,780.0,830.0,3.62,Mature,,0.64,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,714.0,760.0,2.129,Mature,,0.485,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,845.0,891.0,4.575,Mature,,0.884,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,680.0,723.0,1.641,Mature,,0.866,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Female,646.0,690.0,2.13,Mature,,0.362,2019
2019-09-24,Touchwood Lake,Lake,Northern Pike,Male,602.0,646.0,1.623,Mature,,0.443,2019
2019-09-25,Touchwood Lake,Lake,Northern Pike,Female,588.0,629.0,1.336,Mature,,0.409,2019
2019-09-24,Touchwood Lake,Lake,Walleye,Female,506.0,540.0,1.122,Mature,,0.737,2019
2019-09-24,Touchwood Lake,Lake,Walleye,Female,476.0,504.0,1.279,Mature,,0.307,2019
2019-09-24,Touchwood Lake,Lake,Walleye,Male,481.0,514.0,1.087,Mature,,0.439,2019
2019-09-24,Touchwood Lake,Lake,Walleye,Female,563.0,594.0,2.036,Mature,,0.41,2019
2019-09-24,Touchwood Lake,Lake,Walleye,Female,584.0,616.0,1.636,Mature,,1.383,2019
2019-09-24,Touchwood Lake,Lake,Walleye,Female,540.0,572.0,1.856,Mature,,0.733,2019
2019-09-24,Touchwood Lake,Lake,Walleye,Male,492.0,525.0,1.145,Mature,,0.421,2019
2019-09-25,Touchwood Lake,Lake,Walleye,Female,618.0,649.0,2.045,Mature,,0.945,2019
2019-09-25,Touchwood Lake,Lake,Walleye,Female,593.0,629.0,2.165,Mature,,0.759,2019
2019-09-25,Touchwood Lake,Lake,Walleye,Female,600.0,637.0,2.388,Mature,,1.063,2019
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,450.0,500.0,1.288,Unknown,,0.08,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,480.0,535.0,1.741,Unknown,,0.097,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,550.0,610.0,2.163,Mature,,0.07,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,544.0,605.0,2.168,Unknown,,0.157,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,480.0,538.0,1.537,Unknown,,0.036,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,491.0,550.0,1.341,Unknown,,0.147,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,550.0,605.0,1.805,Unknown,,0.156,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,545.0,609.0,1.753,Unknown,,0.199,2009
2009-10-07,Touchwood Lake,Lake,Lake Whitefish,Unknown,478.0,538.0,1.363,Unknown,,0.081,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,910.0,955.0,6.0,Unknown,,0.717,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,940.0,992.0,6.5,Unknown,,1.053,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,905.0,938.0,5.1,Unknown,,0.713,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,855.0,900.0,5.6,Unknown,,0.723,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,786.0,826.0,3.7,Unknown,,1.119,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,831.0,872.0,4.4,Unknown,,1.047,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,856.0,905.0,4.8,Unknown,,1.114,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,759.0,804.0,3.005,Unknown,,0.677,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,705.0,753.0,2.679,Unknown,,0.965,2009
2009-10-07,Touchwood Lake,Lake,Northern Pike,Unknown,610.0,642.0,1.383,Unknown,,0.475,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,644.0,664.0,2.67,Unknown,,1.09,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,650.0,685.0,2.35,Unknown,,1.233,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,580.0,615.0,2.09,Unknown,,1.235,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,658.0,698.0,3.2,Unknown,,0.923,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,572.0,601.0,1.745,Unknown,,0.96,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,565.0,595.0,1.662,Unknown,,0.697,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,567.0,597.0,1.651,Unknown,,0.664,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,634.0,658.0,2.078,Unknown,,0.904,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,567.0,601.0,1.479,Unknown,,0.909,2009
2009-10-07,Touchwood Lake,Lake,Walleye,Unknown,553.0,585.0,1.581,Unknown,,0.774,2009
2013-09-18,Tucker Lake,Lake,Northern Pike,Male,570.0,609.0,1.25,Mature,6.0,0.328,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,600.0,637.0,1.55,Mature,6.0,0.187,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,510.0,545.0,0.92,Mature,3.0,0.081,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,610.0,643.0,1.7,Mature,5.0,0.139,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Male,569.0,600.0,0.98,Mature,6.0,0.315,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Male,509.0,535.0,0.95,Mature,3.0,0.092,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Male,480.0,512.0,0.78,Mature,2.0,0.072,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Male,560.0,594.0,1.17,Mature,6.0,0.265,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,562.0,600.0,1.44,Mature,3.0,0.107,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Male,552.0,590.0,1.2,Mature,4.0,0.116,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,560.0,598.0,1.3,Mature,3.0,0.08,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Male,490.0,519.0,0.95,Mature,3.0,0.092,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,479.0,514.0,0.8,Mature,2.0,0.061,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,635.0,670.0,1.74,Mature,6.0,0.173,2013
2013-09-18,Tucker Lake,Lake,Northern Pike,Female,475.0,505.0,0.75,Mature,2.0,0.067,2013
2005-10-05,Twin Valley Reservoir,Reservoir,Longnose Sucker,Male,242.0,,0.19,Mature,,0.056,2005
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.314,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.431,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.411,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.364,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.396,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.434,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.24,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.778,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.459,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.408,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.424,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.477,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.402,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.379,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.436,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.412,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.422,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.357,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.432,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.398,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.403,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.392,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.426,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.423,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.702,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.431,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.521,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.551,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.393,2004
2004-10-21,Twin Valley Reservoir,Reservoir,Northern Pike,Unknown,,,,Unknown,,0.443,2004
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,181.0,,0.04,Immature,,0.119,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,200.0,,0.06,Immature,,0.124,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,403.0,,0.51,Mature,,0.413,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,371.0,,0.42,Mature,,0.446,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,421.0,,0.64,Mature,,0.481,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,409.0,,0.5,Immature,,0.488,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,429.0,,0.58,Immature,,0.498,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,451.0,,0.8,Mature,,0.504,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,539.0,,1.19,Mature,,0.515,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,552.0,,1.29,Mature,,0.52,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,398.0,,0.52,Mature,,0.528,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,492.0,,0.99,Mature,,0.55,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,435.0,,0.72,Mature,,0.578,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,451.0,,0.71,Mature,,0.585,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,550.0,,1.21,Mature,,0.608,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,526.0,,1.09,Mature,,0.628,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,509.0,,1.13,Mature,,0.679,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,562.0,,1.32,Mature,,0.71,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,549.0,,1.35,Mature,,0.714,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,504.0,,1.04,Mature,,0.72,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,477.0,,0.9,Mature,,0.751,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,532.0,,1.03,Mature,,0.768,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,507.0,,0.92,Mature,,0.952,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,492.0,,0.87,Mature,,0.968,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,552.0,,1.22,Mature,,0.981,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,592.0,,1.5,Mature,,1.014,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,448.0,,0.71,Mature,,1.017,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Male,581.0,,1.54,Mature,,1.077,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,552.0,,1.28,Mature,,1.124,2005
2005-10-05,Twin Valley Reservoir,Reservoir,Northern Pike,Female,546.0,,1.24,Mature,,1.263,2005
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,322.0,343.0,0.3,Immature,,0.327,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,740.0,779.0,3.025,Mature,,0.487,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,646.0,682.0,2.425,Mature,,0.475,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,665.0,706.0,2.275,Mature,,0.746,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Male,494.0,525.0,0.88,Mature,,0.358,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,610.0,649.0,1.9,Mature,,0.515,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,450.0,473.0,0.675,Immature,,0.204,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,704.0,746.0,2.8,Mature,,0.614,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,521.0,547.0,1.035,Mature,,0.43,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Female,595.0,626.0,1.525,Mature,,1.022,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Male,473.0,494.0,0.845,Mature,,0.463,2006
2006-10-04,Twin Valley Reservoir,Reservoir,Northern Pike,Male,449.0,475.0,0.61,Mature,,0.287,2006
